11285-4,Acuity assessment practitioner profession,Type,Pt,Provider,Nom,,,,,
11286-2,Alcohol binge episodes,NRat,1M,^Patient,Qn,Reported,,,,
11287-0,Alcoholic drinks per drinking day,NRat,1D,^Patient,Qn,Reported,,,,
1128-8,L little e NOS Ab,ACnc,Pt,Ser/Plas^donor,Ord,,,,Le NOS Ab SerPl Donr Ql,
11288-8,Arrival time documented,Time,Pt,^Patient,Qn,,,,,
11289-6,Body temperature,Temp,Enctr^frst,^Patient,Qn,,,,,
11290-4,Body temperature site,Anat,Enctr^frst,XXX,Nom,,ORAL; TYMPANIC MEMBRANE; RECTAL; AXILLARY; URINARY BLADDER; OTHER; UNKNOWN,,,
11291-2,Breaths,NRat,Enctr^frst,^Patient,Qn,,,,,
11292-0,Chief complaint,Prid,Pt,^Patient,Nom,Reported,,DEL,,
11293-8,Class,Type,Pt,Referral source,Nom,,SELF-REFERRAL. PHYSICIAN; CLINIC; MANAGED CARE ORGANIZATION; HOSPITAL TRANSFER; SKILLED NURSING FACILITY TRANSFER; HEALTH CARE FACILITY TRANSFER; EMS TRANSPORT DECISION; LAW ENFORCEMENT; POISON CONTROL CENTER; SCHOOL; OTHER; UNKNOWN; ACUTE CARE HOSPITAL,,,
11294-6,Current employment,Find,Pt,^Patient,Nar,Reported,,,,
11295-3,Current employment,Find,Pt,^Patient,Nom,Reported,,,,
1129-6,L little e NOS Ab,ACnc,Pt,Ser/Plas,Ord,,,,Le NOS Ab SerPl Ql,
11296-1,ED clinical finding practitioner ID,Type,Pt,Provider,Nom,,,,,
11297-9,ED clinical finding practitioner profession,Type,Pt,Provider,Nom,,,,,
11298-7,ED consultant practitioner ID,Type,Pt,Provider,Nom,,,,,
11299-5,ED consultant practitioner profession,Type,Pt,Provider,Nom,,,,,
11300-1,ED diagnosis,Imp,Pt,^Patient,Nom,,,,,
11301-9,ED diagnosis,Type,Pt,^Patient,Nom,,ICD-9 USED TO CODE,,,
11302-7,ED disposition,Type,Pt,?,Nom,,DISCHARGED; TRANSFERRED; ELOPED; LEFT AMA; ADMITTED; EXPIRED; UNKNOWN,,,
11303-5,ED disposition consult/Referral,Type,Pt,^Patient,Nom,,,,,
1130-4,L little e NOS Ag,ACnc,Pt,RBC^BPU,Ord,,,,Le NOS Ag RBC BPU Ql,
11304-3,ED disposition diagnosis practitioner identification,Type,Pt,Provider,Nom,,,,,
11305-0,ED disposition diagnosis practitioner profession,Type,Pt,Provider,Nom,,,,,
11306-8,ED medication practitioner identification,Type,Pt,Provider,Nom,,,,,
11307-6,ED medication practitioner profession,Type,Pt,Provider,Nom,,,,,
11308-4,ED outcome observation practitioner identification,Type,Pt,Provider,Nom,,,,,
11309-2,ED outcome observation practitioner profession,Type,Pt,Provider,Nom,,,,,
113-1,Cefotetan,Susc,Pt,Isolate,OrdQn,Agar diffusion,,,Cefotetan Islt KB,
11310-0,ED patient satisfaction report type,Type,Pt,^Patient,Nom,,,,,
11311-8,ED procedure practitioner profession,Type,Pt,Provider,Nom,,,,,
1131-2,L little e NOS Ag,ACnc,Pt,RBC^donor,Ord,,,,Le NOS Ag RBC Donr Ql,
11312-6,ED procedure practitioner ID,Type,Pt,Provider,Nom,,,,,
11313-4,ED procedure result observation,Imp,Pt,^Patient,Nom,,,,,
11314-2,ED procedure result type,Type,Pt,^Patient,Nom,,,,,
1015-7,E little w Ag,ACnc,Pt,RBC,Ord,,,,Ew Ag RBC Ql,
10157-6,History of family member diseases,Find,Pt,Family,Nar,Reported,,,,
10158-4,History of functional status,Find,Pt,^Patient,Nar,Reported,,,,
10159-2,History of industrial exposure,Find,Pt,^Patient,Nar,Reported,,,,
101-6,Cefoperazone,Susc,Pt,Isolate,OrdQn,Agar diffusion,,,Cefoperazone Islt KB,
10160-0,History of medication use,Find,Pt,^Patient,Nar,Reported,,,,
10161-8,History of occupational exposure,Find,Pt,^Patient,Nar,Reported,,,,
10162-6,History of pregnancies,Find,Pt,Reproductive system,Nar,Reported,,,,
10163-4,History of pregnancies,Find,Pt,Reproductive system,Nom,Reported,,,,
10164-2,History of present illness,Find,Pt,^Patient,Nar,Reported,,,,
1016-5,E Ab,ACnc,Pt,Ser/Plas^BPU,Ord,,,,E Ab SerPl BPU Ql,
10165-9,History of psychiatric symptoms & diseases,Find,Pt,^Patient,Nar,Reported,,,,
10166-7,History of social function,Find,Pt,^Patient,Nar,Reported,,,,
10167-5,History of surgical procedures,Find,Pt,^Patient,Nar,Reported,,,,
10168-3,History of symptoms & diseases,Find,Pt,Cardiovascular system,Nar,Reported,,,,
10169-1,History of symptoms & diseases,Find,Pt,Ear,Nar,Reported,,,,
10170-9,History of symptoms & diseases,Find,Pt,Endocrine system,Nar,Reported,,,,
10171-7,History of symptoms & diseases,Find,Pt,Eyes,Nar,Reported,,,,
10172-5,History of symptoms & diseases,Find,Pt,Hematologic system,Nar,Reported,,,,
1017-3,E Ab,ACnc,Pt,Ser/Plas^donor,Ord,,,,E Ab SerPl Donr Ql,
10173-3,History of symptoms & diseases,Find,Pt,Musculoskeletal system,Nar,Reported,,,,
10174-1,History of symptoms & diseases,Find,Pt,Nose,Nar,Reported,,,,
10175-8,History of symptoms & diseases,Find,Pt,Oral cavity,Nar,Reported,,,,
10176-6,History of symptoms & diseases,Find,Pt,Reproductive system,Nar,Reported,,,,
10177-4,History of symptoms & diseases,Find,Pt,Respiratory system,Nar,Reported,,,,
10178-2,History of symptoms & diseases,Find,Pt,Skn,Nar,Reported,,,,
10179-0,History of symptoms & diseases,Find,Pt,Throat+Neck,Nar,,,,,
10180-8,History of symptoms & diseases,Find,Pt,Throat+Neck,Nom,,,,,
1018-1,E Ab,ACnc,Pt,Ser/Plas,Ord,,,,E Ab SerPl Ql,
10181-6,History of symptoms & diseases,Find,Pt,Urinary tract,Nar,Reported,,,,
10182-4,History of travel,Find,Pt,^Patient,Nar,Reported,,,,
10183-2,Hospital discharge medications,Find,Pt,^Patient,Nar,,,,,
10184-0,Hospital discharge physical findings,Find,Pt,^Patient,Nar,,,,,
10185-7,Hospital discharge procedures,Find,Pt,^Patient,Nar,,,,,
10186-5,Identifying information,Find,Pt,^Patient,Nar,Observed,,,,
10187-3,Review of systems,Find,Pt,^Patient,Nar,Reported,,,,
10188-1,Review of systems overview,Find,Pt,^Patient,Nar,Reported,,,,
10189-9,Review of systems overview,Find,Pt,^Patient,Nom,Reported,,,,
10190-7,Mental status,Find,Pt,^Patient,Nar,Observed,,,,
10191-5,Physical findings,Find,Pt,Abdomen,Nar,Observed,,,,
10192-3,Physical findings,Find,Pt,Back,Nar,Observed,,,,
10193-1,Physical findings,Find,Pt,Breasts,Nar,Observed,,,,
10194-9,Physical findings,Find,Pt,Neurologic deep tendon reflexes,Nar,Observed,,,,
10195-6,Physical findings,Find,Pt,Ear,Nar,Observed,,,,
10196-4,Physical findings,Find,Pt,Extremities,Nar,Observed,,,,
10197-2,Physical findings,Find,Pt,Eye,Nar,Observed,,,,
10198-0,Physical findings,Find,Pt,Genitourinary tract,Nar,Observed,,,,
1019-9,E Ag,ACnc,Pt,RBC^BPU,Ord,,,,E Ag RBC BPU Ql,
10199-8,Physical findings,Find,Pt,Head,Nar,Observed,,,,
10200-4,Physical findings,Find,Pt,Heart,Nar,Observed,,,,
10201-2,Physical findings,Find,Pt,Mouth & Throat & Teeth,Nar,Observed,,,,
10202-0,Physical findings,Find,Pt,Neurologic system,Nar,Observed,,,,
10203-8,Physical findings,Find,Pt,Nose,Nar,Observed,,,,
10204-6,Physical findings,Find,Pt,Pelvis,Nar,Observed,,,,
10205-3,Physical findings,Find,Pt,Rectum,Nar,Observed,,,,
10206-1,Physical findings,Find,Pt,Skn,Nar,Observed,,,,
1020-7,E Ag,ACnc,Pt,RBC^donor,Ord,,,,E Ag RBC Donr Ql,
10207-9,Physical findings,Find,Pt,Thorax+Lungs,Nar,Observed,,,,
10208-7,Physical findings,Find,Pt,Vessels,Nar,Observed,,,,
10209-5,Physical findings,Find,Pt,Neurologic balance+Coordination,Nar,Observed,,,,
10210-3,Physical findings,Find,Pt,General status,Nar,Observed,,,,
10211-1,Physical findings,Find,Pt,Sense of touch,Nar,Observed,,,,
10212-9,Physical findings,Find,Pt,Strength,Nar,Observed,,,,
10421-6,Transfuse Pentaspan,Vol,Pt,^Patient,Qn,,,,Trans Pentaspan Vol Patient,
10422-4,Transfuse plasma,Vol,Pt,^Patient,Qn,,,,Trans Plasma Vol Patient,
10423-2,Transfuse platelets,Vol,Pt,^Patient,Qn,,,,Trans Platelets Vol Patient,
10424-0,Transfuse erythrocytes,Vol,Pt,^Patient,Qn,,,,Trans Erythrocytes Vol Patient,
10425-7,Transfuse Rh immune globulin,Vol,Pt,^Patient,Qn,,,,Trans Rh Ig Vol Patient,
10426-5,Transfuse whole blood,Vol,Pt,^Patient,Qn,,,,Trans Whole Bld Vol Patient,
10427-3,Transfuse whole blood autologous,Vol,Pt,^Patient,Qn,,,,Trans Bld Autol Vol Patient,
10428-1,Varicella zoster virus immune globulin given,Vol,Pt,^Patient,Qn,,,,VZIg given Vol Patient,
10503-1,Lysozyme Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,Lysozyme Ag Tissue Ql ImStn,
1050-4,H NOS Ag,ACnc,Pt,RBC,Ord,,,,H NOS Ag RBC Ql,
10504-9,Myelin basic protein Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,MBP Ag Tissue Ql ImStn,
10505-6,Myoglobin Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,Myoglobin Ag Tissue Ql ImStn,
10506-4,Peanut agglutinin Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,PNA Ag Tissue Ql ImStn,
10507-2,Prolactin Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,Prolactin Ag Tissue Ql ImStn,
10508-0,Prostate specific Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,PSA Tissue Ql ImStn,
10509-8,Acid phosphatase.prostatic Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,PACP Ag Tissue Ql ImStn,
10659-1,Cyclospora sp identified,Prid,Pt,Stool,Nom,Acid fast stain,,,Cyclospora Stl AF Stn,
1066-0,I NOS Ag,ACnc,Pt,RBC,Ord,,,,I NOS Ag RBC Ql,
10660-9,Cytomegalovirus Ag,ACnc,Pt,Tiss,Ord,Immune stain,,,CMV Ag Tissue Ql ImStn,
10661-7,Dinoflagelate identified,Prid,Pt,Water,Nom,Microscopy.light,,,Dinoflagelate Wat Micro,
10662-5,Filaria identified,Prid,Pt,Bld,Nom,Concentration,,,Filaria Bld Conc,
10663-3,Filaria identified,Prid,Pt,Bld,Nom,Thick film,,,Filaria Bld Thick Film,
10664-1,Filaria identified,Prid,Pt,Bld,Nom,Thin film,,,Filaria Bld Thin Film,
10749-0,Collagen fibers.microscopic observation,Prid,Pt,Tiss,Nom,Van Gieson stain,,,Collagen Tissue VG Stn,
10750-8,Connective tissue.microscopic observation,Prid,Pt,Tiss,Nom,Trichrome stain.Masson,,,Conn Tiss Tissue Masson Tri Stn,
1075-1,J little k super little b Ab,ACnc,Pt,Ser/Plas,Ord,,,,Jk sup(b) Ab SerPl Ql,
10751-6,Copper.microscopic observation,Prid,Pt,Tiss,Nom,Rhodamine stain,,,Copper Tissue Rhodamine Stn,
10752-4,Fat.microscopic observation,Prid,Pt,Milk,Nom,Sudan IV stain,,,Fat Mlk Sudan IV Stn,
10753-2,Fat.microscopic observation,Prid,Pt,Stool,Nom,Sudan IV stain,,,Fat Stl Sudan IV Stn,
10754-0,Fat.microscopic observation,Prid,Pt,Tiss,Nom,Sudan IV stain,,,Fat Tissue Sudan IV Stn,
10755-7,Fungus.microscopic observation,Prid,Pt,Tiss,Nom,Methenamine silver stain.Grocott,,,Fungus Tissue Grocott MS Stn,
10996-7,Normeperidine,MCnc,Pt,Ser/Plas,Qn,,,,Normeperidine SerPl-mCnc,
10997-5,O-desmethylencainide,MCnc,Pt,Ser/Plas,Qn,,,,ODE SerPl-mCnc,
10998-3,Oxycodone,ACnc,Pt,Urine,Ord,,,,Oxycodone Ur Ql,
10999-1,Paramethadione,MCnc,Pt,Ser/Plas,Qn,,,,PMO SerPl-mCnc,
11000-7,Promethazine,ACnc,Pt,Urine,Ord,,,,Promethazine Ur Ql,
11001-5,Pyrazinamide,MCnc,Pt,Ser/Plas,Qn,,,,PZA SerPl-mCnc,
11002-3,Scopolamine,ACnc,Pt,Urine,Ord,,,,Scopolamine Ur Ql,
11003-1,Ticlopidine,MCnc,Pt,Ser/Plas,Qn,,,,Ticlopidine SerPl-mCnc,
11144-3,Homovanillate,MCnc,Pt,Urine,Qn,,,,HVA Ur-mCnc,
11145-0,5-hydroxyindoleacetate/Creatinine,MCrto,Pt,Urine,Qn,,,,5HIAA/creat Ur-mRto,
11146-8,Homovanillate/Creatinine,MCrto,Pt,Urine,Qn,,,,HVA/creat Ur-mRto,
11147-6,Myoglobin/Creatinine,MCrto,Pt,Urine,Qn,,,,Myoglobin/creat Ur-mRto,
1114-8,L little e super little a Ag,ACnc,Pt,RBC^donor,Ord,,,,Le sup(a) Ag RBC Donr Ql,
11148-4,Potassium/Creatinine,MCrto,Pt,Urine,Qn,,,,Potassium/creat Ur-mRto,
11149-2,Sodium/Creatinine,MCrto,Pt,Urine,Qn,,,,Sodium/creat Ur-mRto,
111-5,Cefotetan,Susc,Pt,Isolate,Qn,MLC,,,Cefotetan Islt MLC,
1167-6,little f Ab,ACnc,Pt,Ser/Plas^donor,Ord,,,,f Ab SerPl Donr Ql,
11676-4,Blood flow.mean,Vel,Pt,Ductus arteriosus,Qn,Doppler.measured,,,,
11677-2,Blood flow.mean,Vel,Pt,Pulmonary valve^fetus,Qn,Doppler.measured,,,,
11678-0,Blood flow.mean,Vel,Pt,Pulmonary valve,Qn,Doppler.measured,,,,
11679-8,Blood flow.mean,Vel,Pt,Heart.ventricle.left.outflow tract^fetus,Qn,Doppler.measured,,,,
11680-6,Blood flow.mean,Vel,Pt,Heart.ventricle.left.outflow tract,Qn,Doppler.measured,,,,
11681-4,Blood flow.mean,Vel,Pt,Heart.ventricle.right.outflow tract^fetus,Qn,Doppler.measured,,,,
11682-2,Blood flow.mean,Vel,Pt,Heart.ventricle.right.outflow tract,Qn,Doppler.measured,,,,
10213-7,Operative note anesthesia,Find,Pt,^Patient,Nar,,,,,
10214-5,Operative note anesthesia duration,Time,Procedure dur,Surgical procedure,Qn,,,,,
1021-5,E Ag,ACnc,Pt,RBC,Ord,,,,E Ag RBC Ql,
10215-2,Operative note findings,Find,Pt,^Patient,Nar,,,,,
10216-0,Operative note fluids,Type,Pt,^Patient,Nar,,,,,
10217-8,Operative note indications,Imp,Pt,^Patient,Nar,,,,,
10218-6,Operative note postoperative Dx,Imp,Pt,^Patient,Nar,,,,,
10219-4,Operative note preoperative Dx,Imp,Pt,^Patient,Nar,,,,,
10220-2,Operative note prep time duration,Time,Procedure dur,Surgical procedure,Qn,,,,,
10221-0,Operative note specimens taken,Find,Pt,^Patient,Nar,,,,,
10222-8,Operative note surgical complications,Imp,Pt,^Patient,Nar,,,,,
1022-3,F little y super little a Ab,ACnc,Pt,Ser/Plas^BPU,Ord,,,,Fy sup(a) Ab SerPl BPU Ql,
10223-6,Operative note surgical procedure,Find,Pt,^Patient,Nar,,,,,
10224-4,Hemodynamic method special circumstances,Type,Pt,^Patient,Nom,,,,,
10225-1,Institution inventory number,ID,Pt,Cardiac measurement device,Nom,,,,,
10226-9,Oxygen content,SCnc,Pt,Intravascular space.XXX,Qn,,,,O2 CT IV space-sCnc,
10227-7,Vendor model number,Prid,Pt,Cardiac measurement device,Nom,,,,,
10228-5,Vendor serial number,ID,Pt,Cardiac measurement device,Nom,,,,,
10229-3,Class,Type,Pt,Hemodynamic method,Nom,,,,,
10230-1,Ejection fraction,VRto,Pt,Heart.ventricle.left,Qn,,,,,
1023-1,F little y super little a Ab,ACnc,Pt,Ser/Plas^donor,Ord,,,,Fy sup(a) Ab SerPl Donr Ql,
10231-9,Ejection fraction,VRto,Pt,Heart.ventricle.right,Qn,,,,,
10232-7,Oxygen content,SCnc,Pt,Aortic root,Qn,,,,O2 CT Ac root-sCnc,
10233-5,Oxygen content,SCnc,Pt,Heart.atrium.left,Qn,,,,O2 CT Atrium-L-sCnc,
10234-3,Oxygen content,SCnc,Pt,Heart.atrium.right,Qn,,,,O2 CT Atrium-R-sCnc,
10235-0,Oxygen content,SCnc,Pt,Heart.atrium.right.high,Qn,,,,O2 CT Atrium-R.high-sCnc,
10236-8,Oxygen content,SCnc,Pt,Heart.atrium.right.low,Qn,,,,O2 CT Atrium-R.low-sCnc,
10237-6,Oxygen content,SCnc,Pt,Heart.atrium.right.mid,Qn,,,,O2 CT Atrium-R.mid-sCnc,
10238-4,Oxygen content,SCnc,Pt,Heart.ventricle.left,Qn,,,,O2 CT LV-sCnc,
10239-2,Oxygen content,SCnc,Pt,Heart.ventricle.right.outflow tract,Qn,,,,O2 CT Vent-R.outflow-sCnc,
102-4,Cefoperazone,Susc,Pt,Isolate+Ser,Ord,SBT,,,Cefoperazone SBT,
10240-0,Oxygen content,SCnc,Pt,Heart.ventricle.right,Qn,,,,O2 CT Vent-R-sCnc,
10241-8,Oxygen content,SCnc,Pt,Coronary sinus,Qn,,,,O2 CT Coronary sinus-sCnc,
10242-6,Oxygen content,SCnc,Pt,Ductus arteriosus,Qn,,,,O2 CT Ductus arteriosus-sCnc,
10243-4,Oxygen content,SCnc,Pt,Vena cava.inferior,Qn,,,,O2 CT IVC-sCnc,
10244-2,Oxygen content,SCnc,Pt,Pulmonary artery.left,Qn,,,,O2 CT PA-L-sCnc,
10245-9,Oxygen content,SCnc,Pt,Pulmonary artery.main,Qn,,,,O2 CT PA.main-sCnc,
10246-7,Oxygen content,SCnc,Pt,Pulmonary artery.right,Qn,,,,O2 CT PA-R-sCnc,
10247-5,Oxygen content,SCnc,Pt,Pulmonary wedge,Qn,,,,O2 CT Pulm Wedge-sCnc,
10248-3,Oxygen content,SCnc,Pt,Vena cava.superior,Qn,,,,O2 CT SVC-sCnc,
1024-9,F little y super little a Ab,ACnc,Pt,Ser/Plas,Ord,,,,Fy sup(a) Ab SerPl Ql,
10249-1,Institution inventory number,ID,Pt,Heart rate device,Nom,,,,,
10250-9,Vendor model number,Prid,Pt,Heart rate device,Nom,,,,,
10251-7,Vendor serial number,ID,Pt,Heart rate device,Nom,,,,,
10252-5,Biliary drain site,Anat,Pt,*^Patient,Nom,,,,,
10253-3,Class,Type,Pt,Biliary drain,Nom,,,,,
10254-1,Class,Type,Pt,Peritoneal drain,Nom,,,,,
10255-8,Class,Type,Pt,Subrachnoid drain,Nom,,,,,
1025-6,F little y super little a Ag,ACnc,Pt,RBC^BPU,Ord,,,,Fy sup(a) Ag RBC BPU Ql,
10256-6,Institution inventory number,ID,Pt,Biliary drain,Nom,,,,,
10257-4,Institution inventory number,ID,Pt,Chest tube,Nom,,,,,
10258-2,Institution inventory number,ID,Pt,Enteral tube,Nom,,,,,
10259-0,Institution inventory number,ID,Pt,Gastrostomy tube,Nom,,,,,
10260-8,Institution inventory number,ID,Pt,GI tube,Nom,,,,,
10261-6,Institution inventory number,ID,Pt,Intravascular tube,Nom,,,,,
10262-4,Institution inventory number,ID,Pt,IO tube,Nom,,,,,
10263-2,Institution inventory number,ID,Pt,Nasogastric tube,Nom,,,,,
1026-4,F little y super little a Ag,ACnc,Pt,RBC^donor,Ord,,,,Fy sup(a) Ag RBC Donr Ql,
10264-0,Institution inventory number,ID,Pt,Oral tube,Nom,,,,,
10265-7,Institution inventory number,ID,Pt,Peritoneal drain,Nom,,,,,
10266-5,Institution inventory number,ID,Pt,Peritoneal tube,Nom,,,,,
10267-3,Institution inventory number,ID,Pt,Rate control device,Nom,,,,,
10268-1,Institution inventory number,ID,Pt,Stool collection device,Nom,,,,,
10269-9,Institution inventory number,ID,Pt,Subrachnoid drain,Nom,,,,,
10270-7,Institution inventory number,ID,Pt,Synovial drain,Nom,,,,,
10271-5,Institution inventory number,ID,Pt,Tube/Drain,Nom,,,,,
1027-2,F little y super little a Ag,ACnc,Pt,RBC,Ord,,,,Fy sup(a) Ag RBC Ql,
10272-3,Institution inventory number,ID,Pt,Upper GI tube,Nom,,,,,
10273-1,Institution inventory number,ID,Pt,Urinary bladder irrigation tube,Nom,,,,,
10274-9,Institution inventory number,ID,Pt,Urine tube,Nom,,,,,
10275-6,Institution inventory number,ID,Pt,Wound drain device,Nom,,,,,
10276-4,Peritoneal drain site,Anat,Pt,*^Patient,Nom,,,,,
10277-2,Stool collection site,Type,Pt,*^Patient,Nom,,,,,
10278-0,Subarachnoid drain site,Anat,Pt,*^Patient,Nom,,,,,
10279-8,Vendor model number,Prid,Pt,Biliary drain,Nom,,,,,
1028-0,F little y super little b Ab,ACnc,Pt,Ser/Plas^BPU,Ord,,,,Fy sup(b) Ab SerPl BPU Ql,
1033-0,F little y super little b Ag,ACnc,Pt,RBC,Ord,,,,Fy sup(b) Ag RBC Ql,
10330-9,Monocytes/100 leukocytes,NFr,Pt,Body fld,Qn,Manual count,,,Monocytes fr Fld Manual,
10331-7,Rh,Type,Pt,Bld,Nom,,,,Rh Bld,
10332-5,Cortisol^pre 250 ug corticotropin IM,MCnc,Pt,Ser/Plas,Qn,,,,Cortis pre 250 ug ACTH IM SerPl-mCnc,
10333-3,Appearance,Aper,Pt,CSF,Nom,,,,Appearance CSF,
10334-1,Cancer Ag 125,ACnc,Pt,Ser/Plas,Qn,,,,Cancer Ag125 SerPl-aCnc,
10335-8,Color,Type,Pt,CSF,Nom,,,,Color CSF,
10336-6,Gonadotropin peptide,MCnc,Pt,Urine,Qn,,,,GP Ur-mCnc,
10337-4,Procollagen peptide.type 1,MCnc,Pt,Ser,Qn,,,,Procollagen Peptide1 Ser-mCnc,
10338-2,Barbiturates,MCnc,Pt,Ser/Plas,Qn,,,,Barbiturates SerPl-mCnc,
10339-0,Fluoxetine+Norfluoxetine,MCnc,Pt,Ser/Plas,Qn,,,,Fluoxetine+Nor SerPl-mCnc,
10340-8,Molindone,MCnc,Pt,Ser/Plas,Qn,,,,Molindone SerPl-mCnc,
10341-6,Norpropoxyphene,MCnc,Pt,Ser/Plas,Qn,,,,Norpropoxyph SerPl-mCnc,
10342-4,Sulfamethoxazole,MCnc,Pt,Ser/Plas,Qn,,,,Sulfamethoxazole SerPl-mCnc,
10343-2,Temazepam,MCnc,Pt,Ser/Plas,Qn,,,,Temazepam SerPl-mCnc,
10344-0,Tranylcypromine,MCnc,Pt,Ser/Plas,Qn,,,,Tranylcypromine SerPl-mCnc,
10345-7,Trihexyphenidyl,MCnc,Pt,Urine,Qn,,,,Trihexyphenidyl Ur-mCnc,
10346-5,Hemoglobin A,ACnc,Pt,Bld,Qn,Electrophoresis,,,Hgb A Bld Elph-aCnc,
10347-3,Babesia microti identified,Prid,Pt,Bld,Nom,Microscopy.light,,,Bab microti Bld Smear,
1034-8,Fetal cell screen,Imp,Pt,Bld,Nom,,,,Fetal Cell Scn Bld-Imp,
10348-1,Bordetella parapertussis Ab,ACnc,Pt,Ser,Ord,,,,B parapert Ab Ser Ql,
10349-9,Brucella sp Ab,ACnc,Pt,Ser,Qn,,,,Brucella Ab Ser-aCnc,
10368-9,Lead,MCnc,Pt,BldC,Qn,,,,Lead BldC-mCnc,
10369-7,Opiates,MCnt,Pt,Hair,Qn,,,,Opiates Hair-mCnt,
10370-5,Phencyclidine,MCnt,Pt,Hair,Qn,,,,PCP Hair-mCnt,
1037-1,G Ab,ACnc,Pt,Ser/Plas^donor,Ord,,,,G Ab SerPl Donr Ql,
10371-3,Bite cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Bite Cells Bld Ql Smear,
10372-1,Blister cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Blister Cells Bld Ql Smear,
10373-9,Fragments,ACnc,Pt,Bld,Ord,Microscopy.light,,,Fragments Bld Ql Smear,
10374-7,Helmet cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Helmet Cells Bld Ql Smear,
10375-4,Irregularly contracted cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Irreg Cont Cells Bld Ql Smear,
10376-2,Macrocytes.oval,ACnc,Pt,Bld,Ord,Microscopy.light,,,Macrocytes Oval Bld Ql Smear,
10377-0,Pencil cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Pencil Cells Bld Ql Smear,
10378-8,Polychromasia,ACnc,Pt,Bld,Ord,Microscopy.light,,,Polychromasia Bld Ql Smear,
10379-6,Erythrocytes.dual population,ACnc,Pt,Bld,Ord,Microscopy.light,,,RBC Dual Pop Bld Ql Smear,
10380-4,Stomatocytes,ACnc,Pt,Bld,Ord,Microscopy.light,,,Stomatocytes Bld Ql Smear,
10381-2,Target cells,ACnc,Pt,Bld,Ord,Microscopy.light,,,Targets Bld Ql Smear,
10382-0,Ab variant NOS Ag,ACnc,Pt,RBC^BPU,Ord,,,,AB Var NOS Ag RBC BPU Ql,
10383-8,Ab variant NOS Ag,ACnc,Pt,RBC^donor,Ord,,,,AB Var NOS Ag RBC Donr Ql,
10384-6,Ab variant NOS Ag,ACnc,Pt,RBC,Ord,,,,AB Var NOS Ag RBC Ql,
10385-3,Albumin concentration,ACnc,Pt,^Patient,Ord,,5%; 25%,,Alb Conc Patient Ql,
10386-1,Albumin given,Vol,Pt,^Patient,Qn,,,,Alb given Vol Patient,
10387-9,Autologous erythrocytes given,Vol,Pt,^Patient,Qn,,,,Autol RBC given Vol Patient,
10388-7,Autologous whole blood given,Vol,Pt,^Patient,Qn,,,,Autol Bld given Vol Patient,
1038-9,G Ab,ACnc,Pt,Ser/Plas,Ord,,,,G Ab SerPl Ql,
10389-5,Blood product.other,Type,Pt,^BPU,Nom,,C1 ESTERASE; PROTEIN C,,Other Bld Prod BPU,
10390-3,Blood product special preparation,Type,Pt,^BPU,Nom,,IRRADIATED; WASHED; RECONSTITUTED; LEUKOREDUCED; DIRECTED DONA,,Bld Prod Special Prep BPU,
10391-1,Cytomegalovirus immune globulin given,Vol,Pt,^Patient,Qn,,,,CMV Ig given Vol Patient,
10392-9,Cryoprecipitate given,Vol,Pt,^Patient,Qn,,,,Cryoppt given Vol Patient,
10393-7,Factor IX given,Type,Pt,^Patient,Nom,,HUMAN; RECOMBINANT,,Fact IX given Patient,
10394-5,Factor IX given,Vol,Pt,^Patient,Qn,,,,Fact IX given Vol Patient,
10395-2,Factor VIII given,Type,Pt,^Patient,Nom,,HUMAN; RECOMBINANT,,Fact VIII given Patient,
10396-0,Factor VIII given,Vol,Pt,^Patient,Qn,,,,Fact VIII given Vol Patient,
1039-7,G Ag,ACnc,Pt,RBC^BPU,Ord,,,,G Ag RBC BPU Ql,
10397-8,Hepatitis B virus immune globulin given,Vol,Pt,^Patient,Qn,,,,HBVIg given Vol Patient,
10398-6,I Ag,ACnc,Pt,RBC^BPU,Ord,,,,I Ag RBC BPU Ql,
10399-4,I Ag,ACnc,Pt,RBC^donor,Ord,,,,I Ag RBC Donr Ql,
104-0,Ceforanide,Susc,Pt,Isolate,OrdQn,MIC,,,Ceforanide Islt MIC,
10400-0,I Ag,ACnc,Pt,RBC,Ord,,,,I Ag RBC Ql,
10401-8,Immune serum globulin given,Type,Pt,^Patient,Nom,,IM; IV,,Serum Ig given Patient,
10402-6,Immune serum globulin given,Vol,Pt,^Patient,Qn,,,,Serum Ig given Vol Patient,
10403-4,Inject immune serum globulin,Vol,Pt,^Patient,Qn,,,,Inject Serum Ig Vol Patient,
10404-2,Inject Rh immune globulin,Vol,Pt,^Patient,Qn,,,,Inject Rh Ig Vol Patient,
1040-5,G Ag,ACnc,Pt,RBC^donor,Ord,,,,G Ag RBC Donr Ql,
